Sample_ID,tissue_source_site,patient_id,Cancer_Type,Sample_Type,SetID,X1433EPSILON,X4EBP1,X4EBP1_pS65,X4EBP1_pT37T46,X53BP1,ACC_pS79,ACC1,AKT,AKT_pS473,AKT_pT308,AMPKALPHA,AMPKALPHA_pT172,AR,ASNS,ATM,BAK,BAX,BCL2,BCLXL,BECLIN,BETACATENIN,BID,BIM,CJUN_pS73,CKIT,CMET_pY1235,CMYC,CRAF,CRAF_pS338,CASPASE7CLEAVEDD198,CAVEOLIN1,CD31,CD49B,CDK1,CHK1,CHK1_pS345,CHK2,CHK2_pT68,CIAP,CLAUDIN7,COLLAGENVI,CYCLINB1,CYCLIND1,CYCLINE1,DJ1,DVL3,ECADHERIN,EEF2,EEF2K,EGFR,EGFR_pY1068,EGFR_pY1173,EIF4E,ERALPHA,ERALPHA_pS118,ERK2,FIBRONECTIN,FOXO3A,GAB2,GATA3,GSK3ALPHABETA,GSK3ALPHABETA_pS21S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK_pT183Y185,JNK2,KU80,LCK,LKB1,MAPK_pT202Y204,MEK1,MEK1_pS217S221,MIG6,MRE11,MTOR,MTOR_pS2448,NCADHERIN,NFKBP65_pS536,NF2,NOTCH1,PCADHERIN,P27,P27_pT157,P38MAPK,P38_pT180Y182,P53,P70S6K1,P70S6K_pT389,P90RSK_pT359S363,PAI1,PAXILLIN,PCNA,PDK1_pS241,PEA15,PI3KP110ALPHA,PKCALPHA,PKCALPHA_pS657,PKCDELTA_pS664,PR,PRAS40_pT246,PTEN,RAD50,RAD51,RB_pS807S811,S6,S6_pS235S236,S6_pS240S244,SHC_pY317,SMAD1,SMAD3,SMAD4,SRC,SRC_pY416,SRC_pY527,STAT3_pY705,STAT5ALPHA,STATHMIN,SYK,TUBERIN,VEGFR2,XRCC1,YAP,YAP_pS127,YB1,YB1_pS102,X4EBP1_pT70,ARAF_pS299,ANNEXINVII,ARID1A,BRAF,BAD_pS112,BAP1C4,BRCA2,CD20,CYCLINE2,ETS1,EIF4G,FASN,FOXO3A_pS318S321,FOXM1,G6PD,GAPDH,GSK3_pS9,HEREGULIN,MYH11,MYOSINIIA_pS1943,NRAS,NDRG1_pT346,P21,P27_pT198,P90RSK,PDCD4,PDK1,PEA15_pS116,PI3KP85,PKCPANBETAII_pS660,PRDX1,RAB11,RAB25,RAPTOR,RBM15,RICTOR,RICTOR_pT1135,SCD1,SF2,TAZ,TIGAR,TRANSGLUTAMINASE,TFRC,TSC1,TUBERIN_pT1462,EPPK1,XBP1,ACETYLATUBULINLYS40,P62LCKLIGAND,X1433BETA,X1433ZETA,ACVRL1,DIRAS3,ANNEXIN1,PREX1,ADAR1,JAB1,CMET,CASPASE8,ERCC1,MSH2,MSH6,PARPCLEAVED,RB,SETD2,SMAC,SNAIL,BRD4,CDK1_pY15,ARAF,BRAF_pS445,BCL2A1,CABL,CASPASE3,CD26,CHK1_pS296,COG3,DUSP4,ERCC5,IGF1R_pY1135Y1136,IRF1,JAK2,P16INK4A,SHP2_pY542,PDL1
TCGA-LN-A49V-01A-21-A41X-20,LN,A49V,ESCA,Primary,91,0.1851,0.56084,-0.15172,-0.68519,0.084789,-1.2991,-0.057059,-0.024188,-0.5108,-0.72214,-0.16471,-0.27163,-1.2052,0.79183,-0.24587,-0.014416,-0.44201,-0.098083,-0.37538,0.090008,-1.1349,0.04578,0.94496,0.021955,1.3802,0.082563,-0.21823,0.074098,-0.11059,0.40435,2.0535,0.12446,0.075185,0.47367,-0.23569,-0.59694,0.25555,0.46062,-0.15161,1.3852,-0.15085,1.4438,0.041151,-0.12391,0.05919,-0.15544,-1.2215,0.096554,-0.82381,0.14141,-0.045179,0.24123,0.042774,-1.6158,-0.60322,-0.01476,0.029676,-0.0038535,-0.52108,-0.64886,0.37233,-0.38664,-0.10444,-0.12732,0.15477,0.24612,-0.67791,-1.1301,-0.21223,0.21854,0.26594,0.31794,0.009223,0.11555,0.20799,-0.31039,0.37497,0.53113,0.39908,0.50552,-0.20959,-0.6909,-0.39089,-0.57491,-0.52425,2.0295,-0.035475,0.25732,-0.10278,-0.35793,-0.93776,1.5793,-0.16155,0.20745,-0.21704,-0.10343,-0.88158,0.52943,-0.27528,-0.30932,0.4421,0.40967,0.48974,-0.32343,0.095076,-0.18866,-0.20203,0.040678,1.0775,-1.2177,-0.060368,-0.77037,-1.2692,-0.21573,0.30629,0.048023,0.17778,0.26766,-0.494,-0.43871,-0.20377,-0.72667,0.62152,0.0041047,-0.40484,0.24919,0.046006,-0.24187,-1.0774,0.012754,-0.3394,-0.076383,-0.18845,0.11316,0.56711,-0.029684,-0.88454,0.41098,0.16163,0.23272,1.2372,0.25105,0.54847,0.047296,0.12505,1.2249,-0.13102,-0.37129,-0.50528,0.1408,0.39045,-2.5691,0.13451,-1.0744,-1.1231,0.00088266,0.0021821,-1.2698,-0.16732,-0.090013,-0.26485,-1.1033,-0.22276,-0.29052,0.70041,-0.0852,-0.46083,3.876,0.537,-0.30784,0.058379,0.36494,-0.31351,0.15716,0.36892,0.049071,-0.029889,0.8038,2.0044,1.1919,0.91692,0.25754,0.19434,0.45364,0.54537,-0.25796,-0.63271,1.5154,0.17382,-0.16289,-0.16864,-0.6115,0.63967,0.66426,0.23272,-0.27055,0.22283,-0.37697,0.035696,0.84974,0.25026,0.3179,-0.30189,0.058756,0.3107,0.13175,0.17039,0.042313,-0.27259,-0.10013,-0.51725,0.28429,-0.090471,-0.24502,1.7746,-0.29914,0.37805
TCGA-LN-A49L-01A-21-A41X-20,LN,A49L,ESCA,Primary,91,0.098849,-0.043705,-0.065381,0.057726,-0.20075,1.0975,1.282,-0.64935,0.1947,0.20275,-0.29792,0.4252,-0.074903,2.1056,-0.052205,0.44499,-0.65365,-0.46673,-0.57818,-0.036425,-1.3676,-0.26478,0.80835,-0.013922,0.44729,0.059215,0.11088,0.0031983,-0.0038177,-0.75364,-1.032,-0.040565,-0.08214,0.12171,-0.086681,-0.047373,0.40867,0.39982,-0.34744,1.6565,-0.48356,1.9032,-0.19013,0.18564,-0.41218,-0.24158,0.042312,-0.61874,0.32146,-0.095137,0.15686,0.011296,0.08636,-0.38509,-0.09606,-0.49634,0.011573,0.07086,-0.59204,0.35447,0.3806,0.10241,0.75864,0.63146,0.047611,0.19034,-1.0543,-0.82699,-0.14432,0.0058244,-0.33318,-0.33293,0.11601,-0.057548,-0.025345,-0.59977,0.51863,0.24257,-0.0019308,0.36459,-0.32154,-0.34993,-0.60473,0.29764,-0.90947,0.67067,0.27084,0.062598,-0.20206,-0.043339,0.11222,-0.01767,-0.31416,0.39052,-0.054742,0.97772,-0.67334,0.37935,-0.095371,-0.28115,0.37931,-0.15254,-0.33097,-0.060789,0.0035473,0.14597,-0.47623,-0.36565,0.92234,1.4881,-0.44354,-0.43331,-0.70941,0.43094,-0.039297,-0.052193,0.26611,0.24054,-1.0606,-0.44684,1.2585,1.0216,0.46585,0.25948,0.12116,0.17794,-0.078465,-0.5749,-0.73238,-0.25112,-0.055641,0.09113,0.14143,0.11628,0.4606,0.84128,-0.20285,0.19753,-0.26024,0.031753,0.40637,-0.48054,0.6897,1.2078,0.25493,1.0549,0.13415,-2.1379,0.85761,0.2771,-0.81275,0.18178,0.020488,0.98018,-1.1834,0.018269,0.14332,-0.23596,-0.07599,-0.83068,0.069407,-0.21882,0.16986,-0.32795,0.91464,-0.42109,-0.045222,-0.086369,0.28393,-0.0028306,-0.011178,-0.053045,-0.33231,-0.46788,-0.43623,0.14024,0.13776,0.57794,0.53957,-0.62972,1.3814,0.11409,0.14243,0.042061,0.17751,-0.94322,-0.32051,1.1443,0.13112,-0.20316,-0.041859,-0.18343,1.2293,1.1127,0.2961,-0.32532,-0.015612,-0.49935,0.18007,0.68529,0.56817,0.3877,0.44198,-0.23578,-0.066069,0.25686,-0.10641,-0.039711,-0.15121,0.18449,-0.34434,0.18853,0.027539,-0.0058443,1.1224,-0.34422,0.51075
TCGA-LN-A49S-01A-21-A41X-20,LN,A49S,ESCA,Primary,91,0.10467,0.42608,-0.045007,0.33731,-0.90162,0.8205,0.64702,-0.667,-0.22789,-0.62786,-0.35198,-0.068201,-1.2684,0.054222,-0.065685,-0.66678,-1.0438,-0.34925,-0.46548,0.28035,-0.23035,-0.33412,-0.1933,-0.10262,0.40836,-0.0080268,-0.55781,-0.1687,0.23721,-0.048618,2.3352,0.06309,0.14059,0.29325,-0.44578,0.11947,-0.21863,0.40195,-0.20464,0.59036,0.044343,-0.11165,0.017987,-0.34794,-0.42061,-0.33593,0.35834,-0.4626,0.072558,0.5966,0.99031,-0.11916,0.012369,-1.3742,-0.68297,-0.5524,-0.1348,0.1212,-0.67944,-0.82397,-0.099739,0.34987,1.0431,0.32688,-0.043596,-0.060265,-0.71647,0.043852,0.047136,0.19444,0.099544,-0.19016,-0.13034,-0.016304,0.039179,0.7279,0.26241,0.58024,-0.11757,0.47868,-0.1439,0.06676,-0.44824,0.18671,-0.62763,0.23594,0.15203,-0.045877,-0.27495,0.040258,0.92804,0.16929,-0.29909,0.24264,0.22292,-0.059373,-0.82433,-0.043636,-0.0054773,-0.64336,0.30146,0.46544,0.30398,-0.004642,0.38836,0.040294,-0.26513,0.0055624,1.1106,0.013993,-0.39982,0.4499,-0.32222,0.27176,-0.20401,-0.056965,0.0019178,0.07141,2.2714,0.61178,0.43985,-0.33618,0.13468,-0.30572,-0.20673,-0.25965,-0.29759,-0.043867,0.42615,0.12056,0.11204,0.20533,0.041979,0.13824,0.27442,-0.68306,0.056205,-0.11947,-0.044253,0.32207,-0.47013,0.22155,0.40655,0.197,0.56203,0.43661,0.092762,-1.4395,0.21337,0.10792,0.02646,-0.52928,0.0020698,3.0176,-1.0357,-0.27134,0.20881,0.3858,0.013784,-0.22104,-0.33809,0.14793,0.022621,-0.363,0.50259,-0.17192,-1.0733,3.9672,0.54521,-0.34311,0.048504,-0.073181,-0.49475,-0.013552,-0.83736,0.1094,0.49804,0.86949,2.8567,-0.65053,-0.062524,0.24181,-0.2205,0.36872,0.38455,1.8513,-0.37578,0.082486,0.1235,0.19295,-0.092992,-0.64739,0.36465,-0.12656,0.10142,0.17754,0.19585,-1.2162,-0.032619,-0.23216,0.19558,0.2022,-0.13683,-0.16972,-0.0096416,-0.13047,0.060152,0.058657,-0.35464,-0.35516,-0.80679,0.25718,0.051404,-0.41156,-1.0473,0.40142,0.15967
TCGA-LN-A49N-01A-21-A41X-20,LN,A49N,ESCA,Primary,91,0.17403,-0.2577,-0.25085,-0.51002,-0.68913,-0.19794,-0.34574,0.2012,-0.69539,-0.89226,-0.16707,0.90822,-1.4672,-0.16308,-0.2173,-0.029996,-0.59298,-0.12301,-0.44041,0.023649,-0.44808,-0.23236,0.0086387,-0.11078,0.30452,0.022388,-0.5195,-0.16714,0.20825,0.31001,2.2188,0.056535,0.61032,0.23624,-0.56822,-0.30724,-0.38672,0.5424,0.31408,0.23198,0.20675,-0.39915,0.087682,-0.65333,-0.14111,0.46422,0.19017,-0.38599,-0.04993,0.56072,0.39672,0.045395,0.16379,-1.4864,-0.63629,-0.09791,1.1755,0.17487,-0.49616,-0.76066,0.26498,-0.58274,-0.45961,-0.10388,-0.35136,0.11682,-0.77523,0.44487,0.4633,0.90112,0.027266,-0.038828,-0.027972,0.38463,0.17234,0.36923,0.47461,0.5978,0.032453,0.57246,0.00094649,-0.094043,-0.25028,0.45752,-0.41993,0.55401,0.072067,0.22105,-0.20695,0.073159,-0.27192,0.04178,-0.18395,0.5292,0.19675,1.4197,-0.35527,-0.19682,-0.18982,-0.18019,0.48059,0.88365,0.88289,0.051535,0.19822,-0.17649,0.15855,0.0021574,1.6332,-0.76048,-0.23291,0.13423,-0.42189,0.041993,0.1019,0.075514,0.030508,0.12829,0.024935,-0.78024,0.4024,0.098123,0.33601,0.60072,0.097921,0.081044,-0.1703,0.22321,0.44304,0.12267,0.047779,0.08111,-0.18269,0.36584,0.2763,-0.63254,-0.1104,-0.16885,-0.018511,-0.17457,-0.37268,-0.11508,0.3665,-0.49822,0.356,0.27992,0.056242,-1.3102,-0.66794,0.25009,0.094516,0.082082,0.14229,3.0384,-1.0826,-0.10702,0.46448,-0.29994,-0.086214,-0.49419,-0.01732,-0.26707,0.14214,-0.31934,0.73646,-0.14825,-0.52024,3.8879,0.15549,-0.29575,-0.15355,0.03975,-0.28486,-0.071105,-0.7372,0.35607,-0.14083,4.0417,0.69546,-1.037,1.7333,0.19131,-0.065601,0.4165,0.050596,1.5212,0.040206,0.16766,0.21627,-0.11769,-0.18992,-0.73921,-0.10734,-0.3154,0.089893,-0.20327,0.20432,-0.82175,-0.12102,-0.3124,0.026897,0.40158,0.0029771,-0.0021887,-0.04831,0.034532,0.16062,0.17803,-0.24397,-0.46389,-0.59544,0.29431,0.28054,-0.36572,-0.49169,-0.041926,0.43965
TCGA-LN-A4A6-01A-21-A41X-20,LN,A4A6,ESCA,Primary,91,0.2321,0.5102,-0.35068,-0.61636,-1.7762,0.67212,0.84348,-0.40682,-1.5443,-1.2375,-0.098163,0.85931,-1.3395,0.49746,-0.46917,-0.12505,-0.56452,-0.53697,-0.51894,-0.22271,-0.82491,-0.1202,-0.051419,-0.32548,0.11195,0.15833,-0.43169,-0.23264,0.50032,1.1829,1.206,0.083397,1.0309,0.12487,-0.45751,-0.52789,0.3715,0.75207,0.16369,0.9935,0.036619,1.4778,0.018997,-0.50633,-0.32822,-0.16488,-0.89908,0.05857,-1.6103,0.40496,-0.032113,0.24238,0.017305,-1.5348,-0.55855,-0.0079177,1.7514,0.23846,-1.3945,-0.958,-0.075904,-0.75994,-0.90466,-0.19195,-0.72525,0.38891,-0.76687,2.8005,-0.12932,0.38087,0.16452,-0.073009,-0.81966,0.21033,0.18469,-0.32091,-0.32941,0.61312,0.11582,0.7167,-0.45984,-0.36854,-0.080849,-0.21182,-0.31331,0.15034,0.22503,0.076536,-0.042971,0.24166,0.26238,0.33903,-0.41701,0.33922,-0.0085482,2.235,-1.3145,0.14878,0.40406,-0.3355,0.44332,0.18761,0.16267,-0.19795,0.19276,-0.36637,-0.55432,-0.1004,1.6687,-0.46459,0.33897,-0.33464,-0.50361,0.019244,0.18689,0.004988,0.069725,0.20876,-0.94251,-0.54404,0.1431,-0.75495,0.60604,-0.373,-0.92456,0.47111,0.0067961,0.084726,-0.83919,-0.053028,-0.32241,0.14728,-0.13075,0.15222,0.26299,-1.2006,-0.70277,-0.63772,0.042715,-0.08749,-0.092429,-0.48816,-0.79017,0.32271,0.10773,0.39676,0.49833,-0.054542,-1.6198,0.72333,-0.044069,0.77807,0.21331,1.904,-1.1165,-0.35536,0.50197,-2.0114,0.3617,-0.70038,-0.038737,-0.68189,0.18493,-0.29166,0.27919,-0.12695,-1.3073,0.67569,0.20704,-0.014886,-0.12559,0.36662,-0.24938,-0.085351,-0.25488,0.1963,-0.27731,3.3907,0.20395,-1.5099,0.064876,0.16443,-0.22875,0.26973,0.31556,1.8507,-0.016689,0.12266,0.29789,-0.073392,0.21795,-0.81773,0.46687,-0.43347,0.29986,0.14239,0.20646,-0.81926,-0.090746,-0.18928,0.34226,0.48363,-0.23644,0.059435,0.025663,0.2799,-0.12248,0.40083,-0.83509,-0.23703,-0.94354,0.32242,-0.050413,-0.31328,-0.85769,-0.032314,0.5871
TCGA-LN-A49U-01A-41-A41X-20,LN,A49U,ESCA,Primary,91,0.22835,0.77549,0.11622,-1.0683,0.05543,0.36077,0.61668,-0.3334,-1.0936,-0.66677,-0.16068,-0.13491,-0.78358,-0.064872,0.69383,0.46643,-0.18694,-0.57112,-0.44271,-0.045605,-0.57667,-0.25329,-0.25068,-0.12917,0.033611,0.13535,-0.34191,-0.23228,0.23649,-0.78481,1.5487,0.057952,0.51283,-0.08741,-0.1695,-0.1737,0.23558,0.58554,-0.048598,-1.2864,-0.19641,0.42522,-0.1224,0.1705,-0.43708,0.54416,-0.39483,-0.33556,0.71937,0.94658,0.42634,0.16889,-0.36283,-1.4939,-0.28731,-0.2387,1.8097,0.22093,-0.70328,-0.71913,0.2393,-0.48645,-0.1405,0.24443,-0.25571,0.13324,-0.79883,0.46008,0.077437,0.75511,-0.039097,-0.3386,0.27112,-0.31643,0.13402,-0.48889,0.097616,0.45955,0.15435,0.4978,-0.20002,-0.61767,-0.31752,-0.35846,-0.46989,0.61815,0.10479,-0.21487,-0.097389,-0.43025,-1.4417,-0.10214,0.16015,0.34328,-0.22848,1.2289,0.115,0.043589,-0.029341,-0.24787,0.36242,0.3962,-0.099385,-0.17644,0.24077,-0.069655,0.041307,-0.46277,1.0491,-1.0704,0.1878,-0.3974,-0.63397,0.19349,0.038887,0.040014,0.10254,-0.095528,-1.0305,-1.8441,-0.37343,-0.85848,0.30013,0.025736,-0.13169,-0.022729,0.13955,0.24541,-0.018487,0.28116,0.087261,-0.1109,-0.09933,0.35146,0.31503,-0.027627,-0.22459,0.088106,-0.11667,0.17862,0.2517,-0.25524,0.60384,0.20123,0.10421,0.4386,0.63697,-1.1943,-0.69436,0.48346,-1.0391,0.58363,0.16267,1.1528,-1.11,-0.12432,-0.23918,-1.328,0.013127,-0.60257,-0.24144,-1.0401,0.22837,-0.41239,0.19487,-0.18089,-0.44714,0.39171,0.29148,0.049291,0.071365,0.1745,-0.29199,-0.16432,-0.024739,0.48169,-0.076425,-1.7177,0.59706,-0.73625,-0.1637,0.24379,-0.22449,0.16627,0.3884,0.88398,-0.69677,0.2513,0.26692,0.069797,-0.25302,-0.34285,0.43565,-0.022922,0.2122,0.10667,0.47291,-1.004,0.162,0.05408,0.048059,-0.011801,-0.22695,0.022652,0.083299,0.30128,0.0095966,0.23081,-0.12914,-0.23833,-1.3348,0.2585,0.27051,-0.016124,-0.21079,0.026164,0.37841
TCGA-LN-A4A8-01A-51-A41X-20,LN,A4A8,ESCA,Primary,91,0.083328,-0.71038,-0.27119,-0.32066,-1.8675,0.3271,0.60778,-0.75298,0.62691,0.70065,-0.45175,-0.32175,-1.6681,0.1863,-1.6907,-0.891,-0.60238,-0.095042,-0.16414,0.09331,-2.2343,0.047425,0.097945,-0.17557,0.40374,0.15256,-0.010077,-0.34868,0.52056,0.99013,1.3576,0.37519,0.40462,0.13701,-0.63049,-0.49345,0.019238,0.6232,-0.091994,-0.18727,0.3659,0.12619,0.43811,-0.55867,-0.35753,-0.93954,-3.1664,-0.21561,-1.7547,0.77497,0.7622,0.69517,0.052397,-1.3662,-0.58105,-0.25579,1.2535,0.081085,-1.9816,-0.99921,0.096144,0.24956,-0.2628,-0.031179,-0.82371,0.27662,-0.027951,0.98577,-0.50429,0.27027,0.23306,-0.22057,-1.9009,0.094333,0.2487,0.8769,0.18288,0.95229,0.14016,0.80862,-1.1295,-0.20331,0.38386,0.01531,-0.59701,0.10327,0.091355,-0.1953,-0.098566,0.26964,0.77025,0.55557,-2.1214,0.52772,0.027977,1.3185,-1.238,0.093708,-0.05167,-0.17001,0.19816,-0.040298,0.13736,-0.24997,0.24943,-0.3237,-1.7957,-0.21919,1.6825,0.96233,-1.2012,0.14738,-0.3783,-0.26549,-0.040853,0.04645,-0.0412,-0.31499,-0.2925,0.50358,0.61504,-1.99,0.59599,-0.29865,-1.982,-0.29637,-0.032806,-0.27865,0.056749,-0.19409,0.04318,0.21406,-0.084975,0.1231,0.0032582,-2.0451,-0.57888,-1.9015,0.085762,0.19108,0.037247,0.093363,-1.1053,-0.033196,0.24581,0.56859,0.25139,-0.3578,0.16407,0.27311,0.1308,0.60445,0.14402,0.73225,-0.43901,-0.38095,-0.38152,-0.94813,-0.059762,-0.38741,0.09968,-1.1288,-0.24609,-0.077889,-0.30843,-0.10799,-2.178,2.5986,0.57586,-0.46447,-0.33479,0.23837,-0.19005,0.42421,-0.60801,-0.022921,0.23246,-1.1801,1.9583,-1.6449,-0.47883,0.17769,-0.4053,0.2307,0.30838,-0.16265,0.093828,-0.6228,0.13625,0.072252,0.028535,-1.168,0.03928,-0.83078,0.23684,0.37634,0.48305,-0.77893,0.047589,-0.88491,0.5277,0.06002,0.34016,0.10781,-0.0039673,0.074178,0.024749,0.32282,-1.5836,-0.12682,-0.48115,0.37225,-0.072984,-0.5747,-0.67791,-0.079728,0.44891
TCGA-IG-A4P3-01A-21-A41X-20,IG,A4P3,ESCA,Primary,91,-0.018378,-0.38689,-0.073622,-0.30894,-2.0417,-0.57634,-0.53258,-0.18336,0.059986,-0.15503,0.0098338,0.41141,-1.3944,0.29721,0.22102,-0.14683,-0.5792,-0.045742,-0.44901,0.26813,-2.2182,0.028122,-0.4063,-0.26904,0.38251,0.13063,-0.28703,-0.093832,0.49661,1.1945,3.6236,0.34647,0.12975,0.7608,-0.73627,-0.32861,-0.32323,1.1084,-0.042347,-0.98297,0.37587,-0.59941,0.61787,-0.81568,0.091849,-0.86315,-2.7495,-0.67227,-1.7501,-0.26862,-0.22946,0.16751,-0.035397,-1.2293,-0.57678,0.005889,0.63717,0.16325,-1.2044,-0.93837,-0.11074,0.28625,-0.66671,0.0994,-0.63863,0.46455,-0.22071,-0.5607,0.60842,0.44771,0.61906,-0.018669,-1.6929,0.69631,0.52626,0.017249,0.25669,1.1665,0.15213,1.1492,-0.51023,-0.17529,0.69853,0.088206,-0.58952,0.20346,0.050987,0.21006,0.042791,0.16778,1.0573,0.4699,-1.2533,0.30668,0.0031667,0.4573,-3.2014,-0.066519,0.087657,0.044464,0.41243,1.0782,0.84845,0.22719,0.22681,-0.37955,-0.7571,1.0445,2.2346,-0.45325,-0.56442,0.27449,-0.89278,-0.068178,-0.21476,0.23607,-0.014074,-0.083842,-1.2103,-0.52249,-0.014751,-0.56566,0.72161,-0.31932,-1.093,0.51635,-0.40179,-0.13996,0.71577,0.27139,-0.25748,0.19018,-0.12972,0.33438,0.030945,-1.2975,-0.27324,-1.0491,0.89545,0.28168,-0.46092,0.19186,-1.1458,-1.4602,0.83539,0.13589,0.035008,-0.51474,0.038135,0.12642,0.12313,-1.14,0.41581,1.0466,-0.32147,0.07926,0.062129,-0.53634,-0.034993,0.086996,0.64028,0.25129,0.06685,-0.24678,0.80483,-0.092251,-2.1385,5.7047,0.77604,-0.34788,0.079989,0.56404,-0.36657,0.78151,-1.1317,0.4127,-0.31059,1.4175,1.5522,-1.5246,-0.49017,0.56409,0.029356,0.96094,-0.48242,0.20673,0.41194,-0.051968,0.24329,-0.024739,-0.30951,-0.97129,-0.39509,-1.008,0.20836,-0.31721,0.3743,-1.3431,-0.058344,-0.85261,0.033066,0.26065,-0.061143,0.40401,0.15937,0.022055,1.1926,0.47921,-0.90615,-0.0077652,-0.35601,0.62255,-0.0074187,-0.39008,-0.12958,-0.075937,0.77017
TCGA-IG-A50L-01A-21-A41X-20,IG,A50L,ESCA,Primary,91,0.29444,-0.42178,-0.72937,-2.0922,-2.2358,-1.3439,-0.37102,-2.9084,-1.4766,-0.93154,-0.49284,-1.2992,-1.0629,2.0163,-1.9717,0.05522,-0.37377,-0.27379,-0.43386,0.5203,-3.5381,0.29688,-1.1355,-0.22079,0.41125,0.4577,0.73292,-0.20629,0.7615,0.86387,1.1549,0.5145,1.2073,0.19315,-0.73458,-0.59513,-1.5454,1.5804,0.16322,0.73655,0.45282,-0.53957,0.027608,0.2378,0.46108,-1.3485,-2.4902,-2.1007,-1.9269,-0.33743,-0.09809,0.81854,0.085244,-1.0396,-0.29263,0.11615,1.2729,0.35814,-1.6758,-0.7936,0.15041,-1.7656,-1.3743,0.423,1.0931,0.22705,-0.05488,-0.97017,0.57721,0.70284,0.29339,-0.94547,-0.55256,0.10577,0.61829,-0.093188,-1.2703,1.2361,0.48751,1.3412,-1.6774,-1.343,0.69633,0.082611,-0.72508,0.28538,-0.012368,0.22113,0.22487,-0.016446,-1.8622,0.50411,-3.3882,0.46676,0.036973,3.1848,-1.9622,0.5378,-0.47439,0.05564,0.31533,-0.49766,-0.1904,-0.23504,0.36318,-0.21149,-1.1924,-0.40784,2.2941,-1.4275,-1.4316,-2.3019,-3.0527,-0.13452,-0.36545,1.3287,0.32824,-0.081872,-0.23142,-2.0305,-1.481,-2.8224,1.1148,-1.0877,-2.5424,-1.2984,-0.17036,-0.054618,-1.8553,-0.65222,0.19322,0.1411,-0.053567,0.47659,-0.45302,-2.72,-0.93582,-1.4061,0.17079,0.43227,0.090255,0.45741,-1.913,-0.10476,-0.12249,0.7093,2.125,1.0221,-2.9241,0.97877,0.1678,-1.6845,0.75165,-0.69279,-0.8498,0.073332,-0.94009,-2.7317,-0.099174,-0.63579,-0.064559,-3.025,1.2517,-0.18137,0.035185,-0.14609,-3.2617,-1.1159,1.0995,0.29945,0.12244,0.50598,-0.14014,0.065976,0.78337,-1.0956,-0.60719,-3.1019,1.3885,-1.4562,-1.1851,0.46046,0.59757,0.65014,0.68409,1.1411,-0.24295,2.1965,0.56103,-0.088539,0.038035,-0.51757,0.28953,-1.2168,0.35486,0.25514,0.99976,-0.53597,0.46371,-1.9422,0.31407,0.10374,-0.29585,1.0033,0.34175,0.77721,0.17351,0.78249,-1.702,0.24975,-0.35298,0.65311,0.12462,-0.46872,0.44204,0.090077,1.3849
TCGA-IG-A5B8-01A-21-A41X-20,IG,A5B8,ESCA,Primary,91,0.21004,0.12649,-0.17234,-0.92359,-0.61295,-0.96857,-0.86529,0.23933,-1.3299,-1.2178,-0.1384,0.61002,-1.3213,0.035951,0.15743,0.78968,-0.32456,-0.25122,-0.41977,0.045546,-0.69755,0.11684,-0.04661,-0.36361,0.48046,0.065562,-0.45302,-0.0487,0.13641,1.3893,2.4014,0.14054,0.63429,-0.1212,-0.59855,-0.45903,-0.76181,0.63589,0.017789,-0.43187,-0.043218,0.12292,0.45197,-0.44664,-0.10026,0.036996,-1.8688,-0.25452,-0.83055,0.3671,-0.35293,0.057542,-0.23212,-1.5748,-0.63662,0.065871,1.7138,-0.029747,-0.69768,-0.80608,0.11535,-0.81422,-0.4088,-0.12624,-0.76711,0.46741,0.028775,-0.68274,-0.3182,0.52388,-0.45941,0.04118,-0.82601,0.40625,0.43895,-0.85288,-0.16697,0.688,0.2276,0.61631,-0.11341,-0.46112,0.28931,0.02787,-0.16948,0.15874,0.11071,0.35406,-0.032985,0.22936,-0.75741,0.15897,-0.19528,0.41632,0.069238,1.1467,-0.91971,-0.08635,0.29858,0.58048,0.3715,0.81257,0.80873,-0.087547,-0.04373,-0.3354,-0.14963,-0.19278,1.7289,-1.086,-0.0079657,-0.32642,-0.77709,-0.18271,-0.011821,0.32655,-0.19118,-0.057261,-1.8206,-2.2092,-0.085469,-0.51784,0.5889,0.15363,-0.2006,0.48419,-0.4793,-0.0051414,-0.058144,0.15818,0.13746,0.11034,0.012628,0.20913,0.24469,-0.53909,-0.29275,-0.64673,-0.11221,0.15966,-0.46065,0.044551,0.084571,-0.97395,0.32888,-0.050616,0.39394,-1.2452,-1.1333,0.10566,0.076496,-0.35337,0.35532,0.72983,-0.40568,-0.029315,0.12505,-0.93314,0.18683,-0.41428,0.43494,-0.364,0.1532,-0.17439,-0.19559,0.18737,-0.73139,0.82194,0.48433,-0.44683,-0.16425,0.13228,-0.15703,0.25767,-0.79779,0.34774,-0.39904,2.0852,1.2958,-0.45698,-0.52633,0.30334,0.05942,0.34972,0.49277,1.741,0.22018,0.18198,0.094034,-0.40642,-0.092987,-0.62324,-0.63083,-0.74673,0.073504,-0.24966,0.19993,-0.96291,-0.21234,-0.11802,-0.099954,0.47247,0.015126,0.27517,0.28103,-0.0052074,0.34527,0.29986,-0.27452,-0.50359,-0.42035,0.34539,0.15262,-0.022128,-1.1757,-0.28229,0.54474
